"","mz","rt","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","M1","M2","M3","M4","M5","M6","M7","M8","X1","X2","X3","X4","X5","X6","X7","X8","H1","H2","H3","H4","H5","H6","H7","H8","H9","A1","A2","A3","A4","A5","A6","A7","A8","L1","L2","L3","L4","L5","L6","L7","L8","L9"
"4,5-Dihydroorotic acid",158.9610518,287.54,0.228996499375245,0.817826794964293,0.602563267895188,0.53267550466877,1.32721148235639,0.447394045796503,0.88990790545751,0.395215563356236,0.0436052531912392,0.399142180312092,0.371985771600528,0.282621942535663,1.11294898017499,0.249373863787631,0.0910117578035436,0.618420800424213,0.155784227343842,0.294870935827673,0.734189361745104,0.184962872824432,1.47173108379603,1.81319032543318,2.74281186727498,57.7178674171175,6.08547557534558e-05,0.355155447571426,1.75073295346858,0.613490898080674,4.27647996708846,3.78927082931466,0.958111617393275,1.49055115942093,1.4526948570924,0.20599865730726,0.669124176370741,0.437760717756544,0.294496114894003,1.15396975046412,0.199359832834866,0.166689266990201,1.00130394806303,0.765241804252642,0.898103283413087,0.269916996844524,1.02946673152729,0.204068069764744,0.502377076012869,0.154318085222437,0.924797758409019,0.271405195049302,0.380772911563638,0.0957007288080012
"Maleic acid",98.5131442,354.347,0.961774132898743,0.575263022901645,0.759086603241609,0.482570176758258,0.570871526483142,0.480600722847329,0.730659303157502,0.133664991321677,0.919821559491538,1.42972692864153,0.54607389617168,1.02378414142133,0.697769799902827,1.72766993501404,0.877362771206524,1.08687402767088,0.883320993602282,0.760311858029927,0.754414283683772,0.74067998094421,1.7707113404052,0.653182709877363,0.71504280924505,0.764646544178416,0.479118642135398,0.82318226685881,0.658926709708161,0.119847711100135,1.20298939323574,0.799191303467939,1.28303412270237,0.728086758582842,0.703026421536853,0.688641675423464,0.688544829445916,1.82106002126752,0.828393681636438,0.688199601169944,0.688067698522977,0.687927851942542,0.687780258646747,0.687625079852194,1.72820327376141,0.68729247954663,0.96739197838889,1.75177030857621,0.430996427499663,1.25854520461028,0.908928500571721,0.686123087454493,1.23160701763388,0.685677725712988
"pantothenic acid",218.1015742,106.087,10.4642574961731,8.88510345479432,16.1682945200877,11.0155137994821,7.6007150096644,36.1841222882003,10.2459790033373,8.7276933149217,11.4906493748896,7.95443368376154,37.5100368251291,8.76349024258952,10.5624262088049,10.2593736870065,48.5127363703377,10.0744179314036,44.2766938633127,8.0529158782756,43.5908094910007,7.74578294538265,54.5621754062636,12.9613455517405,52.4033211971827,20.8788213479244,17.5545734512781,38.0745286129867,5.49248496637637,8.14546957125042,9.22466557512152,9.80785770735582,5.50191381046206,28.3893064106409,8.41289556930148,32.2641094491442,9.90576997577971,61.295648445393,11.5755405235097,46.3885256134232,8.03589710879917,13.2069418023282,8.97565693901477,80.6321631935385,62.1903570034851,7.76818614886441,80.1689577359997,16.1414048606128,10.4507805632624,13.5161252572914,7.48140792530012,9.12329147334602,8.59591979085494,33.7128638825637
"myo-Inositol",181.0152144,838.2285,1.94965647888632,1.99025160924565,1.91657300960294,1.83704068257631,1.97449984058159,1.97281842607872,1.96494477693484,1.95906705940363,1.96164571709219,1.81419905332494,1.95222167502782,1.95158546487341,1.95053293073969,1.81854645739335,1.76894034938077,1.76404379648202,1.79277854796042,1.95265298569292,1.94958494875361,1.7921187243063,1.95982889616699,1.96334696042561,1.8365231144913,1.80252019905438,1.76909339012385,1.96480004328733,1.96717855620987,1.08862027620692,1.96832509574086,1.96881935545617,1.73412159406685,0.0913528988215816,1.99660692699887,1.82696951827292,1.77591803861328,2.00030039126387,2.01290876454436,2.01490257403384,1.87707369675381,1.80953030565812,1.74989679416835,1.81550460161258,2.0571394846117,1.80674219611766,2.0612448075229,2.06905121442631,1.84623092337307,2.08736229764283,1.83156902479883,1.91521651057218,2.11854160034315,1.92460281599419
"4-Pyridoxic acid",182.98471,68.92,0.320120687589418,1.14459456373403,4.16366743485748,0.0125015048491852,5.37864245060512,4.10486086873182,9.4857714748748,4.76528327233905,2.24431906782341,13.658210477112,1.58769955604643,7.5969567811956,6.07792454579156,17.290564309858,5.74899848562992,1.96870086937379,10.5788945278493,0.513509050030645,1.63181014008471,0.836966107541886,0.773201040864221,2.76517594854764,3.38404817120438,0.670366650956741,0.278879486124611,0.265004924480336,0.125511259567804,0.20240894310709,0.154278729254408,3.48750414073045,0.351394940677641,0.103977228558507,1.17629612683877,0.314979401734672,0.614480802005333,1.01749875051272,0.798922299266353,0.551292644958552,1.38135724057617,1.19954930658175,0.0915622576350468,1.68494712797828,1.04997657111649,4.8386806898916,2.63477268352727,3.33103472990262,1.13876728082138,4.69219973251023,0.226743701247354,7.66919273813722,1.08879756564344,11.2046548904307
"Dodecanoic acid",200.1655067,655.526,0.000614928729117392,0.88028242898184,0.350094602520639,0.714056781854674,0.782257518264062,0.628494210662827,0.71066030498795,0.681349899991826,0.158378515435118,0.892357764863509,0.405569382620613,0.618181074436963,0.746233640179421,0.988093488370437,0.409296338624287,1.21519621093718,2.1563755993828,1.52411099311884,1.47737853125683,1.41576590510032,3.70047329772197,60.298103721046,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,23.4002110756578,7.05826597359691,9.15213943927683,5.79873973222008,2.06772182150883,1.499951870472
"Palmitic acid",256.2646793,796.3555,2.05557846659338,1.51367464397456,2.03000200878934,1.73301742446891,0.386496182041241,1.60795182144377,2.3074113665837,1.91109399692226,1.0674227614498,2.70565845088129,1.57131384043962,1.98419698314152,1.41733995188026,2.10223684923042,1.85291746025529,1.62307867601848,1.56798516292001,2.57095885034698,1.45784419279926,1.6534766055587,1.93298651596609,2.09594562909997,0.020990550042296,2.40640951816675,1.89782218821855,3.29760382770506,0.188612761844351,2.10548952779845,1.8151727537711,2.19600287159614,1.93456477559699,0.311051608534625,2.01408574006033,2.21667935709256,2.39224836155416,4.53087682080822,1.53284894743702,1.79236529602996,2.0232658369819,3.5794560143751,5.14926315180784,2.12570995035522,0.000121709511506912,2.41857763725271,1.91765368535973,4.5481290649825,3.58296801755218,1.89279718277321,2.73900079873979,0.0545127851431937,1.65483223141567,1.79195435978565
"Succinic acid semialdehyde",102.0347083,695.71,1.30810126436453,1.78977983072074,1.37734382903712,1.5226553520134,1.00197017855491,1.06118797705716,1.32603736873674,0.00589743417582308,0.220362515453875,0.6886213029041,0.955856796772089,1.28042879522275,1.22037843101599,1.34109738767991,1.15351328019927,0.956444529973754,1.55323757937406,1.69526946710234,1.2255741202543,0.238265540241519,1.36618783060197,3.39287745007206,3.09613225680464,6.87833522605991,5.09331635089876,3.67594847202772,1.20052986850528,1.71551111675057,4.16834184525807,3.27491540956936,3.14898908492053,3.73471983353964,3.05137426872328,4.72853237099036,1.486883798696,3.55336773735328,3.15389104061304,3.18033648087198,2.86919035202492,2.61923697464827,0.300283871722511,3.73058601016453,2.41342819923743,3.33598241680645,2.11277018328676,0.154393842157063,1.81427518161281,1.93900066934919,1.70978718114924,1.36338727908428,2.17990827520096,2.03816624236122
"Homovanillic acid",182.0313904,475.599,3.10175497198355,0.984416762528231,0.611309877404247,1.08484046851589,0.655286475933269,1.00817427107323,1.3210044457788,1.74747355724219,1.1111689278073,1.35879078834822,0.933943802723315,0.845571160294551,0.459001773356776,1.43248692338721,0.51484996469957,0.388639303262737,1.22310955105629,0.465522642736427,0.423006015563703,1.07767853816592,0.442289466304079,1.60386598123078,1.39094448879275,1.28261931689122,1.31722914066471,0.262813117842954,0.44043554662344,0.310340644083423,1.22921413279772,0.469824580792681,0.61630852161475,0.319873900393383,0.955539550005379,0.611940740755645,1.35249616302628,1.55946590463444,1.44075292472856,1.62924709142232,1.34395637315142,1.36744740368203,0.999450262330784,0.393562078348409,1.27564766458179,1.68943533725967,1.79706408371584,2.07545390236872,1.28160903538935,2.76042839715657,1.22652310680271,2.6060592714607,2.31240849924975,3.22389668872932
"Dihydroxyacetone phosphate",171.1488782,354.8155,2.11718081802679,0.345747052708831,0.918015634330462,2.81393876956411,0.345642887452262,0.79436771729348,0.890143983800817,0.88891005216027,2.09814361807873,0.879918595769106,1.95440502500421,0.868883564272334,0.865845344815684,0.863147826361201,2.55795643951674,2.01538620357346,1.87783543166535,0.856590259780477,1.17479551717561,2.2061310061482,0.205166774184036,0.591815481556045,0.871814293011004,1.14674607367218,0.924204415221155,2.25897338155441,0.848977074322064,1.44251702041811,0.855226364769234,0.854096868345085,1.72380953192751,0.806083619705899,0.474371603598027,0.848863930227811,3.14976619586539,0.845821925557348,0.284535030128397,0.842502985959749,0.840741626745333,1.08055912344619,2.21100627514066,1.84977949201643,0.600252402962999,0.821975016354226,0.930573606106978,0.826593923906651,2.22330538999074,0.821996869560371,0.679575410549693,1.41384150504713,0.570546544645206,0.812118470264155
"Oleic acid",283.1760797,412.0715,0.28549002,0.62817101,0.356225894,0.646229413,0.761174673,0.541540247,0.617329891,0.615993616070175,0.303585995,1.313946201,0.400973843,0.712024547,1.146551397,1.131566032,0.118360442,1.043843017,0.22900145,0.615993616070175,0.489680257,0.410107658,1.004977159,1.214168855,1.321771791,0.370655081,0.610560854,0.645659896,1.22809785,0.330927848,0.208580024,0.848636745,0.403586901,0.646243802,1.369347511,0.567017724,0.797518404,0.389292437,0.360953306,0.296874618,0.559525564,0.653596499,1.327805269,0.51586074,0.543807497,0.369894411,0.166157321,2.922633625,1.043767106,0.904977324,0.581975497,0.214708208,0.548040848,1.008213414
"Myristic acid",227.9552599,82.3752,0.871983481360107,0.801766941193132,0.712627952814818,0.926231486078756,1.31828550159793,1.39335739725209,0.79815148301134,0.797122284579008,0.765035314885055,0.514547414969998,0.693932237332317,1.41155294734903,0.587442672119911,0.644171831120004,0.928154554800381,0.44250749884374,1.50844091628688,1.0737495628688,0.826266429448828,1.53895866203464,0.530895914949291,1.68315549691606,0.727233335782717,0.774235324682695,0.883119204213768,0.722501271620742,0.826182739868602,1.5775021226766,0.808234184891413,0.670500664520716,0.800792054586678,0.757016182815645,0.720591362931529,0.68972833473682,0.462773840885691,0.775486529920362,0.81162559013977,0.748890853436026,0.593576781403314,0.846725849200439,0.613348215536714,0.807877501668086,0.786737360454865,0.834981770584861,0.909572309508825,0.622082634165035,0.681742555216712,0.637533484000399,0.609374850415238,0.668872807257381,0.689899794165856,0.723205204273729
"Pimelic acid",159.9685656,36.80595,1.10370305966749,0.561158976874622,0.964238745796219,0.735239598914609,0.622818634582541,0.47192857403564,0.635355799810092,0.267821681784129,0.527459617498724,0.649216973475457,0.90845906895609,0.547839990777796,0.865432404997438,0.984333846595551,0.729613464452631,0.971008251993547,0.765051207489559,1.24992181099098,1.51829301915538,0.78945958756486,0.585019222835116,2.70324178079653,5.42347134266833,16.0826246360704,6.08547557534558e-05,3.16163963764941,2.66766899229555,4.82946919995144,3.47669528983155,4.79627868045311,2.83662982508799,2.96283443724434,2.28454881368896,2.47485938588109,2.49924353747049,2.4936149141334,2.50303839357735,1.69235223005135,1.32048804307142,1.60911743090138,3.08947461231987,1.11165706854482,0.670851558545415,2.1799625422839,1.15047029859902,0.906665622694394,1.34176228447827,0.891824949695517,1.00653443155181,0.812015302470091,0.634052381515692,0.872997541683673
"Ciliatine",125.9871038,40.9554,0.0141036777323142,0.118225387844886,0.440589988121014,0.178721286599503,0.83676099612344,0.0937690335886418,0.0901825204480336,1.3671848525637,0.253231847980118,2.36890429553457,3.2399019426933,1.51808291806273,2.06614707623417,5.7230672668801,2.18274136654351,7.63320941758339,4.17895676710478,14.4017042438862,17.8668791277785,12.5197736924704,3.42510843227871,1.41968146331677,1.50214661470483,6.17831300548793,1.13611528047671,201.106398334541,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,576.406084282717,39.6374491064092,33.814715432021,11.9998137441786,4.14573604741441,11.8095413612991
"Phosphonoacetate",140.9964863,70.9093,0.894420424995724,0.464305261679403,0.106492923707583,0.325258808043529,1.55761201863113,4.0036939506165,2.71930529569986,2.49528579635903,3.02752768925548,6.39271385640723,15.8836675089386,179.93713414087,268.634654462452,169.553645787071,28.8240906672051,17.7946682612321,7.78425817452574,10.1062384115991,5.04061027264933,0.71085538985903,1.567762791809,1.67529924281083,0.467079324262552,0.558767233083088,0.0711930491753032,1.66656464929682,1.57689960522791,1.86303177561503,0.194576362715495,1.00294855306248,0.537353900470264,0.771577914777378,0.743924177560739,0.944911309898664,0.653384040180619,0.771544741288885,0.013850673924526,0.0287350368525131,0.243625509754673,1.01565234614913,0.114122029988163,0.314874995156429,0.287495760903616,0.399190598301305,0.673560032261152,0.373316979424569,0.366105572865157,0.228728207782251,0.0962462027425956,0.205288767696832,0.48033317189767,0.310191709596582
"Cortexolone",347.2229948,678.7365,3503.34633638923,4005.44342191827,996.631082487551,3919.29648596732,15.5990180594178,535.590854296141,3504.29083536147,2759.23021982933,2819.11557044447,2885.20905781914,1868.55007471633,45.6228179437663,6.90402655906345,2588.1090632315,4013.11262387687,739.482940264601,3728.8361415569,1988.42424328384,645.163812308081,1081.77348788436,1177.73024025946,869.465474154526,2635.03716461851,4204.04879013058,4489.6353085067,4007.63989420709,3084.3916048699,5523.07016573869,10264.7607534447,1303.17614153277,4211.0541276201,1343.86929483254,17.2014900893968,3626.03450943399,5843.50476837444,2463.05068502548,4136.59890709158,5004.51587067904,20.4107089623668,4979.20491730443,6892.70568210862,6427.33813308875,40.8100991111176,8650.92605255737,7494.14970485293,4771.34221277071,7070.79430593032,12.7357070895173,7264.86034303916,21.7123906295948,6238.02214565854,6343.05008854019
"Pseudouridine",243.0600145,105.501,1114.00584710481,1154.5222688472,1119.80475007101,1073.71509751273,569.667052477868,737.584588120765,825.718480372957,1029.80363612595,757.255748159937,735.808806813186,752.979994900149,581.751318915298,654.688099702609,587.403851662255,689.279629037023,565.581564930669,696.291082649136,562.122635958876,589.810960307268,703.774420580735,843.079528474897,567.030211545918,784.346100331319,745.719465690463,965.658559778626,747.859162020233,856.172549026684,725.437457452024,692.015248158912,105.005766465327,862.600770956482,843.668917010103,711.451296776439,964.186018103078,764.431741837658,968.177699654569,668.116374027452,749.950783492108,1861.34940792734,711.18125032038,573.960116512628,1020.73617276713,1160.45009501178,841.318811613842,1156.20702550037,666.639888793922,812.458920614189,1140.34276763039,556.480799641673,824.994141634972,873.633977527265,971.437466575396
"Xanthine",153.041583,324.4985,141.871291122783,137.952302243956,103.861612691777,160.010953072464,174.11903533733,204.737332716347,152.255570904121,154.968192039944,120.457629388541,207.87354614992,103.255278399065,114.276624765902,125.273802625884,131.412865467422,146.450546990245,118.531413727583,181.932174187964,69.5511789799975,491.051087481117,115.311261814748,266.506839506913,342.199757715242,239.789495945788,135.16497865396,90.9145990095647,141.394297459135,115.228372250988,103.276540795814,127.209827312797,79.3841485641057,116.757525908927,116.370575076605,106.486522796247,126.818938279062,135.398574666992,151.240071696938,189.302742215155,127.637446009719,68.2332606412674,109.71231178762,114.237879158372,220.53382917315,154.468757491941,114.155763855087,117.8763560527,111.744577933546,123.342603586246,117.600808450403,123.269352773227,136.493526782717,125.545523452531,72.4430317957149
"1-Aminocyclopropanecarboxylic acid",102.0561437,90.2373,55.1305303574933,55.6578167494235,71.2519386301873,66.2510545193701,62.935782591834,67.4641287640843,63.2016498223978,50.2662414495215,65.2707768786113,53.6218643787113,45.0498724401118,43.8933009804668,54.2469187280203,45.9888915542612,57.2060467548492,45.7065271821897,48.0535913231249,45.6716405839045,65.7793526621759,45.6387949020951,55.153410617343,68.885749473843,51.66981998121,68.472064832197,64.2325376351565,38.9432419437382,38.6097693796627,37.3902375879576,37.0783315217697,39.3244329602461,42.065097230134,44.0895204152698,35.3471046287908,43.4964997394627,41.6329183008424,78.6501211790539,72.9943608946444,50.7140237311185,63.8531648960639,57.5223194212894,38.7226845078029,75.440790105576,72.2846844463108,42.2074959458313,45.8644422503874,43.5718746855308,37.6822870136266,58.3062885470731,31.5820234662609,66.4576863354871,82.5049184866435,40.1498001654838
"Niacinamide",123.0560353,146.6615,38.442508540731,41.559695397526,43.8456680527229,53.5697011713663,47.1987899374724,38.6280962811531,50.2853024399315,47.5300073934321,44.7840422159456,55.7908916499174,42.9200497708596,42.9558174114357,49.7737420490422,50.0709522543775,58.7812588638424,47.8726755800181,42.7079976724029,56.7855109632259,52.2839326897475,43.6448303745834,43.1366886269685,45.4519475673113,49.6383553406555,42.1814247524051,47.8966591181716,40.9779070345125,71.9058353828557,38.3177272534162,59.3568649583948,42.9899428661965,69.6044948456972,53.9332744859778,46.1370075730073,65.4515378115281,55.4675881048902,62.8175154697851,57.2554271362215,55.1889764605887,55.9505192921702,61.8999996733426,75.7717451755485,51.3851970470156,47.6749303583749,53.0984107999318,55.2319392851319,72.7779582135121,66.0416197201274,51.3478939074663,73.1116340615111,64.3918539507334,55.6081689128042,62.1159176517061
"L-Pipecolic acid",130.0870653,76.21005,22.3472273915134,37.6102965577743,26.8375115108256,34.7649412829053,31.8255517634599,33.1700227397982,28.0153336372053,35.3617469082883,30.9340273900646,33.0480904637641,27.0620048174509,31.053839176144,30.0279726534966,20.1584229405481,29.9004376858734,22.8059980968608,30.6188233703171,19.8385200000371,31.0327955956793,23.0007481319048,22.1442069451016,31.3883136831322,28.8720341112946,26.2050285142731,28.3002064386187,20.4022565847424,18.3879258529887,13.0675266598006,19.9187887676949,16.28964618518,18.2720440941805,18.1891845666311,14.2096729245229,22.6871022480977,16.1891129921188,33.7504486175869,23.6971576729376,20.5491665150477,25.5755427950832,29.9226645596951,21.8833802259137,39.0332263240631,22.9250503600791,18.1409286636244,22.3996194560457,15.873443613782,16.4591084414518,20.5208936921419,19.5501359454714,36.5509752178022,30.5497204396405,23.4665417276336
"Choline",104.1076945,774.682,11.2809659035094,21.4314814905797,35.9989840995403,8.16698228967954,29.2829542374647,39.259185795989,32.344111975427,6.08616369946691,30.6564136749326,21.9731304002634,125.556639048542,131.304763122174,46.4901405875786,75.7856743681328,165.327487298437,230.964789000008,1377.72927983476,4781.26088363736,6.08547557534558e-05,6.08547557534558e-05,4164.85871976414,109.332842487009,125.633269118986,120.229958424382,102.889949104914,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,2272.1527088494,84.0208494958727,133.910228291974,212.235951161108,74.3085564130929,344.254047301214
"L-Asparagine",133.061562,88.74545,25.2664908536167,23.9776017136748,8.91851460305131,27.036207023888,24.0336710509281,20.845157709169,30.3507033002581,26.018473418107,27.6002578024237,33.7516495747948,31.4322735671659,30.1433979696287,28.9047059313298,35.5162914318036,31.6039916263294,26.1727524390678,26.1031612760948,27.4106814875228,25.8645690026829,26.5562466337183,21.7171543417655,22.3347928851255,17.9717546239969,8.51476739741056,21.0825223912259,30.9187693575234,28.4817845734589,17.4249653256644,29.8782477358434,21.6427073295838,31.9371785926986,16.4341049235994,28.2723354372452,26.7921620910235,29.6922354846787,26.6716567918564,30.6306515688398,34.6322785252314,3.34058664725796,29.4021117330658,54.1632896127771,28.8785941985532,15.1188678676752,36.1863455144557,4.74815020597656,5.31912727695363,26.269435551212,10.0830030562674,36.6802579919884,22.3260237228753,24.376283554587,24.9375955070806
"gamma-Glutamylalanine",219.0985596,145.5185,5.66754984608978,5.76454978676737,13.6276847333284,10.3552776418429,3.99606470197882,7.17971053109752,9.43181849691613,3.65697553450755,9.67633637610513,8.59983072812805,14.2988037236906,13.4313317732938,9.71523920048728,16.5930049060751,11.4143626595422,14.3209751293446,12.9474779157598,32.0696662536673,8.4424582043825,14.601408188127,27.2865574157936,9.65366828811314,10.2271614290911,5.76968813092083,15.2885501248197,11.1863972470106,25.6127742790516,5.24967117487924,4.58224733358153,7.62306031902674,31.8101150504101,22.353935756544,20.4245869259103,29.4987239331635,15.5650048318944,14.8110267986798,8.59890078299773,7.66548542280391,33.0799624756757,11.489659469257,4.5341466335676,5.74779352350733,14.4565574236669,17.6144475279969,20.0756164645602,17.7906507786274,16.3466896963568,10.4347503471613,11.4266076377398,2.62620972243033,3.26983839565022,24.3789397650659
"Aminoadipic acid",162.0765767,100.557,18.0271059626628,10.680788453049,19.4634535950742,19.7590415454746,21.1177299003718,25.8757612349119,18.5244910502599,20.8498978737122,21.7140652792223,23.4121517666291,16.8502709524582,22.6551054683832,20.4635324625023,18.2276627669747,11.5289599714032,13.4862749258517,12.3334369842315,18.5794923113473,10.7108722513137,13.2750763965396,7.74975812678645,9.29162765952023,7.23270455093112,8.53364013021212,7.00340773338693,11.1392638578898,8.80982033505626,8.98776666358817,10.1412974776297,6.34908030255712,5.44906676722853,7.50287636286151,5.2063177612271,8.84075150280291,5.90219385683944,7.10847452741247,10.5428036354618,6.81235499305857,9.11233573319568,14.2399367384347,10.7267998215018,9.30319194261942,7.63569611324118,9.75672323498828,8.01398163059575,6.5307176206782,12.0493775720932,5.90542631018053,11.3435570417157,12.8928718093907,10.109791200137,9.10582325991795
"Indole",118.0656577,713.309,1.44685516485327,0.740880536206123,2.00083033751012,1.74539714068794,8.30126738255579,5.9706918382516,0.735540632653406,1.38121437934185,6.40783532600284,2.83403839499155,4.68681739629648,0.906026997232793,6.36262656193031,0.456680120910478,13.0892071663661,13.5995408945431,14.6865438140966,0.032153644178377,2.73913228046036,4.98138725406722,4.4825911919661,4.50940542320895,22.3778897109665,8.26156372351985,5.30108116757286,1.22199157705871,42.454862999695,4.12291108015016,48.4224993596719,9.74516708686721,6.3360940437651,15.8157005077813,22.0127511104918,17.1633621812685,10.4625071899007,33.4297821797103,5.94814061692884,86.537937011322,104.677060038676,303.500727875457,80.1997094326165,434.422884774653,284.42576070513,283.943362477899,441.378252777383,73.7574207070572,209.771514692192,38.7112670467626,40.3094450877433,45.4561561451019,42.62519466786,14.6722706319834
"Stearidonic acid",277.2172141,836.769,0.123497782215298,0.977985095479547,1.15233435369328,0.88149986027551,2.11261004030507,1.38506860879192,2.27753980173554,1.91404997696193,0.772624610384723,0.683170344711738,0.764675128987289,0.770140776592444,0.134992642017897,0.794062448715694,0.879854729319989,0.838151176006127,0.895560875987009,0.908811130113338,2.14007114104659,0.648062675420745,1.09425915067897,1.31483511377602,0.19401428866601,5.57593044823614,1.12535266328423,1.01513421518772,1.46436432307084,6.29628996146386,1.34528008521165,2.60428826348528,2.00093487465346,1.8240703617451,1.88144834592014,4.09407781472523,2.83025997678891,1.39666018963077,1.602514897679,2.36874758141478,2.42035642867282,0.837517273581331,1.67514947789901,3.87310038889623,3.65138672601956,1.50343047973168,1.47526580893645,1.44456804395398,1.69102023337869,4.38769808936215,1.30091607776118,1.30390363947358,1.26604205025463,1.2277398955976
"5-Methylcytosine",126.0667256,173.2875,741.398210999229,882.945865226643,737.241095044407,669.653710522309,727.132358368529,638.420783896784,757.755593564922,705.427331783315,595.429211415881,809.711388332649,440.474918156989,469.112689575066,611.39334158113,558.350188309805,459.572635440382,456.864218334376,481.666701424746,478.712455415157,509.869657476099,787.892183533703,494.031497082246,545.964137422361,639.659510774228,755.410519715203,795.407060480025,582.626378955571,639.912883087325,744.270817736349,709.515401632727,728.85866678029,639.652147273816,517.870325460558,506.916679886976,626.545130876506,585.444291606377,546.801467038932,454.149282206778,621.335272882473,874.818572667253,600.304129694466,792.910656237279,711.887741438946,555.967671797562,747.842851910673,847.978876575667,938.415864681201,841.655855613403,657.220959619921,794.975952510824,488.446335683931,448.669061330027,708.081268084766
"Hippuric acid",178.1119532,345.981,0.802713946559676,0.716694231060263,66.2005380802592,1.14618775522391,0.658434419677274,1.51809654339496,1.05611438974729,69.5338840446728,179.790859888764,3.71945979783549,4.65161605114561,6.12443254601623,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,3.49608294908948e-05,0.867090487660345,7.52851081715921,0.361234171366786,1.05228021097756,42.9536302508525,0.74536654992491,1.53897356187328,27.2981037036771,0.122718751509869,0.548833553450571,0.382557068387008,0.909938327738226,0.526203452199018,0.0953293321033428,0.59537531839412,0.742327124949031,0.092473490996223,0.0671421455885184,0.199580893165467,0.420897727458749
"2-Phenylacetamide",136.0763503,171.229,148.556164032541,183.567839781318,231.603660598359,216.625399163824,191.865143841507,186.043585432067,206.605338477074,172.514104204446,170.957588127258,144.946024518621,138.2497098164,188.159876177091,211.319068488876,157.688803548214,172.336854433486,159.257747553186,132.829690767975,104.032397178766,186.328537297329,170.768333966471,184.878806010186,163.692774220984,153.525494465535,222.059753077438,188.882590504529,45.5671820011127,141.224531214256,101.139386211888,146.261943863085,110.09667853007,131.887388299583,123.919763512509,99.4057587784628,125.409690679843,136.754308462901,205.271481340186,170.493626731658,162.071396558471,104.668614702673,213.629739386555,215.748014425617,181.842452738477,121.433409578376,37.9189958568743,192.612012284819,151.66792729875,151.744421116126,104.895337818084,187.080278764701,150.147587811061,127.817329223202,113.438569474227
"Phosphorylcholine",184.0742334,757.3315,102.509201054995,47.9859884006781,93.0260008852317,37.0813019149,25.2787492987798,114.750981550649,98.4744522221389,32.4030552925137,27.1105149062925,40.6011792482566,439.528660432147,296.382111742834,28.2345677376973,176.052421365997,378.279930469112,506.441152354809,60.2048011869171,476.276683217115,1126.13402971717,886.629979621998,155.041179122383,1200.84462284078,1538.47832316679,3399.3645818608,24159.7813771742,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,6.08547557534558e-05,13144.8984834271,677.497333573969,153.09723325978,152.749208998917,233.149996827553
