geneID,C6,C9,I56,I59,I86,I89
"AT5G54400",65.27588812038644,59.66560834986908,49.386897276084284,85.33673565402661,33.651140625977085,94.34814097528553
"AT5G54410",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G54420",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G54430",9757.296951958619,9209.308479830013,8772.970818650574,9979.805755409874,8405.78785653458,9984.33968609478
"AT5G54440",8544.638733901244,9705.924828528778,8447.251500574223,9573.626142524183,7757.701732873706,9884.669397112262
"AT5G54450",5.041276853853251,4.974160643602603,4.68414036725243,5.88572882792775,6.136409373961655,4.697275109911348
"AT5G54460",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G54470",561.7448329266219,619.2123149021058,219.66053897238652,1003.9979692353081,175.25590886169377,1238.7441676390008
"AT5G54480",5.041276853853251,6.383805296995229,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G08205",6.241412421166935,4.974160643602603,5.812291881069308,4.748231416871857,7.449943992639401,5.768507982397444
"AT5G54490",484.12283131708705,563.9429988187068,465.5380126783433,248.88050955619536,577.2050435873223,294.844754056605
"AT5G54500",15486.894436129862,16979.043925697995,18659.304677297016,16200.47109682604,16732.314189649314,16511.878633652508
"AT5G54510",3765.234132525358,5291.757449517364,3243.422889749599,2877.5717223582246,4570.992185785488,2717.765473761947
"AT5G54520",922.0997582613627,863.17758302678,730.1394130237685,728.0962352302225,675.537104627515,749.7734832832273
"AT5G54530",280.3431000508637,131.43146894247636,180.76837172197406,145.40849017039463,191.9603418953149,124.93072847496843
"AT5G54540",9631.237765826616,11382.929023537583,9110.077318454672,7802.964502039806,9409.64610757551,7520.839756675322
"AT5G54550",7.565969767347415,8.85437894479285,14.103320569664392,7.154835095881161,15.834597824246309,5.933285450472738
"AT5G54560",5.041276853853251,6.215527310841953,5.812291881069308,5.88572882792775,7.308351907150129,5.933285450472738
"AT5G54569",372.09006227477505,482.94135453137494,325.77159178866157,443.8462878813721,248.9708430144275,464.0213754627724
"AT5G54570",187.5753059898581,207.56549858178917,237.42424723898918,209.02187857092474,179.1886935687055,161.53535574176558
"AT5G54580",2562.228459504172,2686.655748120207,2394.1716358784042,3381.9778509988328,2414.997217608812,3303.41868140942
"AT5G08215",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G54585",622.754775906968,919.180530104876,695.7754048750123,255.12049957767027,557.7386366610402,190.7158728084247
"AT5G54590",1733.3065855228642,2170.70148320598,1949.3131680381987,2004.963332240433,1664.2108685534552,1895.7049306823164
"AT5G54600",5036.674946160539,4309.947382160265,5931.918758638003,3133.9674764628144,9290.808579589688,3236.214459370453
"AT5G54610",5.041276853853251,4.974160643602603,7.064593307971806,33.76090731028123,6.136409373961655,4.697275109911348
"AT5G08225",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G54620",5.041276853853251,9.48519465139794,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G54630",411.4101261469047,259.3818369231068,579.2818447825487,29.204468774872293,595.2763885882761,51.88185034001999
"AT5G54640",3381.695733410228,3171.2997869476726,3021.2751056288216,2881.451772344403,3041.841855451004,3078.26660354483
"AT5G54650",3248.4949180247295,3360.699471274972,3226.075295639078,3270.285572875493,3165.556719245272,3525.9479859338608
"AT5G54660",1752.8930236493802,1421.9602196158125,1749.7769131345392,1601.7245327850326,1359.9696582209172,1225.2851687068455
"AT5G54670",7262.382695149569,8076.06699592925,8146.426006308648,7933.910342101396,6915.983264915429,7558.263778278331
"AT5G54680",15619.92650694495,15641.777752425178,14074.609444409038,11221.097122359593,13373.809406483477,11331.30992027787
"AT5G08235",13.518585840566146,18.045313861892254,7.064593307971806,12.864592792154443,25.67820207007812,9.362691307806735
"AT5G54690",1863.5196336437407,1533.9248212648156,2605.3087669474626,1894.3366292532223,1874.6141015169294,1398.4623514255643
"AT5G54700",218.20594445363213,1865.5957854435978,203.7847013398275,335.2646982413849,74.99985516667303,446.9841925572465
"AT5G54710",260.5983189038201,482.6801207315625,883.3713125423104,180.88485428208182,8501.95099146452,273.8622684408749
"AT5G54720",85.89291930712672,135.3426713717613,238.9287303321319,49.776476657155804,2192.4721150555742,55.01458069255887
"AT5G54730",4775.676933820559,6510.201360827858,6432.071586519066,4110.415078233542,6040.846120655582,4541.93318230671
"AT5G54740",5.041276853853251,4.974160643602603,5.859676279968607,4.748231416871857,7.726554645817343,4.697275109911348
"AT5G54745",6.231424223613281,4.974160643602603,4.68414036725243,4.748231416871857,7.449943992639401,4.697275109911348
"AT5G54750",4209.350754444458,4562.069946461752,3920.2586341654105,5219.736992743837,3607.8172077616737,5380.999368777825
"AT5G54760",12402.70856663162,10994.740649550567,12562.15861862129,13149.592428917635,12489.126836648278,13646.946766332429
"AT5G54770",21699.390409472457,24042.77225192889,22851.104479270434,6718.9278028870485,54109.114714474126,9649.579976221356
"AT5G54780",3097.8583021287786,3673.5193236662526,3623.541185949938,3087.661812837258,2993.339898310708,3460.9699986687465
"AT5G08255",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"ENSRNA049758181",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G08265",5.041276853853251,4.974160643602603,5.812291881069308,4.748231416871857,6.136409373961655,5.83496726042711
"AT5G54790",612.6443018794553,1077.38431535849,894.769467934746,679.7097618382295,708.6163661497748,856.1456142309609
"AT5G54800",13614.621450605642,11177.735057049451,16805.187982267147,16212.340808943,14934.861682826444,16513.462435570647
"AT5G54810",11988.736889222251,13350.032368734763,12116.33011235414,18697.487592203794,14161.624663056176,16761.568526982344
"AT5G54820",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G54830",4051.2914729346007,3780.8220179760183,3736.378076021667,4060.5803719152223,3485.0943549210497,4195.6028367300805
"AT5G54840",2990.724586875079,2462.3489609500443,4101.400545489013,3396.0922685291475,3162.432488579261,3111.9375266536185
"AT5G54850",1274.0650483385002,1119.982131647584,1317.570247043265,1096.89368951228,1142.0849604106113,1281.5192306447127
"AT5G54855",2532.1753488890754,2536.3489481239676,2588.463003998434,2462.5821486284162,2306.1795864383457,2077.528627582368
"AT5G54860",2046.4247700556666,1802.0051023134947,2150.0620638317096,2087.3669571532887,2356.7774078833245,2313.213353150051
"AT5G54865",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G54870",8491.378861931635,8729.451263242652,9336.916255891594,6216.365061965793,8900.861357999062,7094.48891684708
"AT5G54880",381.2323247620878,327.5341934309154,288.4460427187417,425.5480848564192,272.87140206439244,442.8554724180588
"AT5G54890",795.94039176408,662.5805740668399,710.2687147936288,1010.5963254601515,612.1251128087359,956.0100889319554
"AT5G54900",10045.862587470514,9430.269996384573,8463.669559968419,13506.926776692031,8217.383929168445,13907.89408724006
"AT5G54910",2039.0176381690071,1534.067120778421,1781.124385602725,2565.2615352227026,1385.6833866823522,2793.4035960161636
"AT5G54920",1676.0487074001,1458.6340933709407,1814.3596356949736,1859.6800020357505,1516.6532633581987,2037.6016002921046
"AT5G54930",432.51159191555996,761.1466607857376,392.76592807593056,855.65834111051,351.9595780789575,718.5057685672161
"AT5G54940",24003.188640674132,12795.490806456775,24238.098134059448,12936.787324522025,24839.321101928683,12296.30733404293
"AT5G54950",6.231424223613281,6.068102986014957,4.68414036725243,10.590336953729322,9.04008926449509,9.346361902020023
"AT5G54960",3726.841981766287,3785.0665432916103,3523.0272683165754,5657.119885416045,3104.4384801836377,5062.819850826226
"AT5G54970",1911.97843182948,1761.072414095422,2011.5771003326765,3098.1732517613227,1973.0071759016905,3118.0192183011864
"AT5G54980",3527.523179595437,3917.3712720269027,2981.466478045443,2647.693170012878,2234.926663796097,1770.677567948797
"AT5G54990",7.692270770632787,8.706954619965856,11.68997144465019,7.0462358636641245,6.136409373961655,5.83496726042711
"AT5G55000",2514.6867398877093,2182.4492564940733,2454.334417076165,2274.891273587968,2081.320379395128,1977.691169484396
"AT5G55010",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G55020",7.56784899176599,9.755723927689775,7.064593307971806,9.367249935136874,14.804247376547108,8.405306131595518
"AT5G55040",12196.313338073736,10186.64291591755,11257.67698239263,10399.652584481533,9536.677370691305,9902.773452524189
"AT5G55050",2987.546249893163,1622.8432833109055,2820.270821603208,1675.9840044340278,3230.839935088805,2235.4690217504713
"AT5G55045",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"ENSRNA049492668",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G55055",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"ENSRNA049492667",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G55060",4063.778394885473,4620.635279718853,4740.980246256173,4300.660177575844,3813.390519402385,4377.742701350415
"AT5G55070",11879.44099253574,9729.19689997341,11765.981177438189,15024.183317154335,11340.654809928727,15588.939147279889
"AT5G55080",5.041276853853251,4.974160643602603,4.68414036725243,5.929352118998034,6.136409373961655,4.697275109911348
"AT5G55090",385.16314530651084,620.4330266697577,467.0120545215128,474.9308798469202,354.91309768829706,424.84631569915416
"AT5G55100",5092.080781432985,6703.485438623606,5481.06863634194,5069.081864183363,4430.8694803103535,5308.586386903271
"AT5G55110",323.388358890904,129.26097220694209,424.313500960464,277.4187831200472,541.8073193751998,439.9714469430014
"AT5G55120",6290.579399783088,4621.8360577662015,5657.254585799267,5719.459772361533,5251.9272831126455,5123.445578466868
"AT5G55125",2290.2849888519368,2251.991585591746,1950.724894529323,2861.2175558175754,1638.4778409150972,2974.5671845668394
"AT5G55130",3621.395213012157,3634.639404758956,3201.288929958906,3582.4083853918846,3019.917802442553,3421.43643361387
"AT5G55131",6.241412421166935,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G55132",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G55135",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G55140",2600.1530479788794,2599.521328648405,2214.789021573247,2918.5985741787235,1915.12482339559,2772.6243860241725
"AT5G55150",5.041276853853251,4.974160643602603,5.862654860105117,5.929352118998034,15.400670351917842,5.768507982397444
"AT5G55160",8994.530136553782,8030.539757495837,7466.338583137535,8989.61729559294,7124.857209822469,8337.834200182739
"AT5G55170",945.1313819780582,1280.722590593581,751.3166673278922,858.6506098156001,562.6718519141608,901.3835308693971
"AT5G55180",10333.022400369051,8081.693358453853,12343.587498334204,11757.75017889227,9286.132730203048,11216.617642764155
"AT5G55190",17144.981968382675,14972.185169545659,15036.459302364063,18864.99476749612,14514.647238683167,18549.24974888288
"AT5G55200",2389.5310360482245,1875.48359393876,2900.20077576278,2922.234081769524,2621.232961964203,3033.9977452844505
"AT5G55210",1073.4893641964163,1075.0114452846037,1025.2753345860738,1000.8199391355579,1052.213252712504,813.5977805331025
"AT5G55220",1662.8715343296074,1662.5608690578058,2372.111130105742,1165.2748919289033,3406.8803646513293,1268.6956846625424
"AT5G55230",5840.514200461933,6600.790747871297,5352.677581814729,7067.739077305209,5160.897703129584,6806.710018934645
"AT5G55240",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G55250",1464.4289069536171,503.9257406351057,1680.2191823325998,675.8082632867493,1186.2919481742633,953.0197202642971
"AT5G55260",2034.2455699901443,2194.32707647758,2025.7679230492836,2377.1332811317707,1753.1526115785105,2328.895323657683
"AT5G55270",10.992013702653406,9.497354338079017,17.499284745582987,24.961848144661055,30.64915637381057,30.472843532070634
"AT5G55280",2381.0656806860543,1874.5315356870785,2074.5408599097636,3027.3420411259613,2161.406612978407,3056.5735129306986
"AT5G55290",4158.483068540883,4200.231872762574,4128.035596882855,4094.9830924427124,3733.7240889767504,4650.922216124633
"AT5G55300",9784.731968093623,10991.435599465472,9339.62342178624,10029.203814106539,7276.445713419233,9741.00354613106
"AT5G55310",5983.158242459491,6897.194676626768,6708.428662830304,5866.4645335756295,5478.063037669255,6043.0661176426565
"AT5G55320",5.041276853853251,6.383805296995229,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G55330",5.041276853853251,4.974160643602603,4.68414036725243,4.748231416871857,6.136409373961655,4.697275109911348
"AT5G55340",73.76087210315112,28.97984347284254,35.20002140730921,89.7501455175406,29.150741945787356,52.21929262947499
"AT5G55350",50.14019013685446,60.605465808214824,60.746382708975176,56.50167477344121,62.89735107081345,54.355470820257686
"AT5G55360",22.83419850288127,21.78967860958113,32.72413137712673,23.80465505813271,18.402740658925698,19.018395631310074
"AT5G55370",52.607907354478044,76.34088788101175,84.85308999038378,90.55417440866981,80.07624949287656,67.04352936290725
"AT5G55380",474.6297616268318,434.5812896128202,396.04148309834085,454.8104666315084,371.5541585039264,423.70988340977146
"AT5G55390",5504.271486077576,6696.360473473997,5602.238740659655,6229.796047875684,4956.755836237655,5788.431462433
"AT5G55400",2519.8150065276404,3441.1206969575037,3079.4514788230163,2412.3883987758027,2767.972478306336,2469.033050898789
