proj,files,totalLines,commentLines,blankLines,lineOfCodes,class,property,method,functions,operator,size(bytes),size
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,FastQ/NanoPlot/NanoPlotEngine.vb,219,51,34,134,1,0,1,6,0,9545,9.54 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,Graph/Builder.vb,23,0,7,16,1,1,1,0,0,576,576 B
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,Graph/DeBruijnGraph.vb,163,45,26,92,1,0,3,2,0,7515,7.51 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,Graph/OverlapGraph.vb,198,70,32,96,2,7,3,3,0,8148,8.15 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,Graph/SimilarityGraph.vb,102,15,20,67,1,0,2,1,0,4040,4.04 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,SAM/BamReader.vb,192,39,30,123,3,0,3,2,0,7465,7.46 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,SAM/IndexStats.vb,85,7,17,61,2,9,0,2,0,2940,2.94 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,SAM/SAM.vb,245,57,47,141,3,2,1,6,0,12231,12.23 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,SAM/SamStream.vb,74,13,14,47,1,2,1,4,0,2474,2.47 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,SAM/TSSs.vb,121,14,23,84,1,0,0,3,0,7073,7.07 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,SAM/DocumentNodes/AlignmentReads.vb,412,248,30,134,1,14,3,7,0,19504,19.50 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,SAM/DocumentNodes/BitFLAGS.vb,261,183,12,66,2,2,0,3,0,13014,13.01 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,SAM/DocumentNodes/CIGAROperations.vb,50,36,1,13,1,0,0,0,0,1494,1.49 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,SAM/DocumentNodes/SAMHeader.vb,56,14,9,33,1,3,1,2,0,2335,2.33 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,SAM/DocumentNodes/Tags.vb,37,20,2,15,1,0,0,0,0,1197,1.20 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,Simulator/ReadsFakeSource.vb,276,59,38,179,3,3,0,7,0,13169,13.17 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,Simulator/ReadSimulationConfig.vb,56,33,10,13,1,9,0,0,0,2041,2.04 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,Simulator/RegionHotspot.vb,19,12,2,5,1,3,0,0,0,575,575 B
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,Soap/SOAP.vb,34,16,5,13,2,6,0,0,0,844,844 B
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,test/Program.vb,23,0,5,18,1,0,1,0,0,720,720 B
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,test/My Project/Application.Designer.vb,12,9,1,2,0,0,0,0,0,434,434 B
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,test/My Project/AssemblyInfo.vb,35,15,7,13,0,0,0,0,0,1161,1.16 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,test/My Project/Resources.Designer.vb,62,23,8,31,1,2,0,0,0,2766,2.77 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,test/My Project/Settings.Designer.vb,73,9,13,51,2,2,1,0,0,2966,2.97 KB
G:/GCModeller/src/interops/RNA-Seq/RNA-seq.Data/RNA-seq.Data.NET5.vbproj,<project>,3911,1327,550,2034,48,123,30,78,0,170508,170.51 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,API/GraphExtensions.vb,82,5,9,68,1,0,0,3,0,3365,3.37 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,API/ImportantNodes/ImportantNodes.vb,195,20,21,154,1,0,0,8,0,9936,9.94 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,API/ImportantNodes/Models.vb,46,10,11,25,3,7,0,2,0,1484,1.48 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,csv/csv.vb,60,1,18,41,2,1,0,1,2,1916,1.92 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,csv/LinkageNetwork.vb,125,11,16,98,1,0,0,2,0,5377,5.38 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,csv/SIF.vb,32,15,4,13,1,3,0,2,0,927,927 B
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/VizModel.vb,124,9,16,99,1,0,0,3,0,5248,5.25 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/cytoscape.js/Cyjs.vb,255,3,42,210,9,50,3,9,0,9675,9.68 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/cytoscape.js/Styles/Expression.vb,38,8,6,24,3,0,0,1,0,1468,1.47 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/cytoscape.js/Styles/Selector.vb,61,14,11,36,1,4,1,2,0,1839,1.84 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/cytoscape.js/Styles/style.vb,47,3,10,34,2,7,0,5,0,1498,1.50 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/cytoscape.js/Styles/Translator.vb,91,0,13,78,1,8,1,1,0,2678,2.68 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/Serialization/ExportToFile.vb,392,31,50,311,1,0,0,13,0,17775,17.77 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/Serialization/GraphicsMapper.vb,12,4,3,5,1,0,0,0,0,372,372 B
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/VizMap/VizMap.vb,16,3,4,9,1,3,0,0,0,508,508 B
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/VizMap/visualStyle/edge.vb,5,0,1,4,1,0,0,0,0,100,100 B
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/VizMap/visualStyle/network.vb,13,0,3,10,2,2,0,0,0,457,457 B
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/VizMap/visualStyle/node.vb,5,0,1,4,1,0,0,0,0,100,100 B
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/VizMap/visualStyle/visualProperty.vb,46,0,8,38,7,21,0,0,0,1835,1.83 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/VizMap/visualStyle/visualStyle.vb,16,0,4,12,1,4,0,1,0,477,477 B
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/Xgmml/GraphExtensions.vb,68,0,11,57,1,0,0,4,0,2567,2.57 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/Xgmml/GraphIndex.vb,80,5,15,60,1,0,1,6,0,2832,2.83 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/Xgmml/NameOf.vb,28,0,4,24,1,0,0,0,0,1721,1.72 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/Xgmml/RDFXml.vb,38,6,7,25,1,0,0,3,0,1534,1.53 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/Xgmml/File/Attributes.vb,134,13,19,102,2,9,0,5,0,4928,4.93 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/Xgmml/File/Graphics.vb,54,9,8,37,2,2,0,1,0,2175,2.17 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/Xgmml/File/NetworkMetadata.vb,58,12,9,37,2,8,0,3,0,2526,2.53 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/Xgmml/File/XGMMLgraph.vb,164,49,22,93,1,10,1,7,0,6794,6.79 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/Xgmml/File/network/Edge.vb,48,4,8,36,1,6,1,3,0,1673,1.67 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/Xgmml/File/network/EdgeGraphics.vb,105,0,13,92,1,7,0,1,0,3757,3.76 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/Xgmml/File/network/Node.vb,35,6,6,23,1,4,1,1,0,1184,1.18 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Graph/Xgmml/File/network/NodeGraphics.vb,95,0,12,83,1,13,0,1,0,3687,3.69 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Session/CysSessionFile.vb,215,29,46,140,1,1,1,7,0,8551,8.55 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Session/cyTable.vb,79,0,14,65,2,8,0,4,0,2796,2.80 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Session/cyTables.vb,35,3,8,24,2,8,0,2,0,1173,1.17 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,Session/NamespaceDoc.vb,8,3,1,4,1,0,0,0,0,158,158 B
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,test/Module1.vb,95,16,36,43,2,1,1,1,0,2822,2.82 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,test/xgmmlLoaderTest.vb,24,0,6,18,1,0,1,0,0,793,793 B
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/Cytoscape.NET5.vbproj,<project>,3024,292,496,2236,65,187,12,102,2,118706,118.71 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/test/test.vbproj,Module1.vb,95,16,36,43,2,1,1,1,0,2822,2.82 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/test/test.vbproj,xgmmlLoaderTest.vb,24,0,6,18,1,0,1,0,0,793,793 B
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape/test/test.vbproj,<project>,119,16,42,61,3,1,2,1,0,3615,3.62 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape.Automation/Cytoscape.Automation.vbproj,cyREST.vb,75,35,12,28,2,1,2,0,0,2984,2.98 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape.Automation/Cytoscape.Automation.vbproj,Models.vb,31,13,4,14,3,5,0,0,0,731,731 B
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape.Automation/Cytoscape.Automation.vbproj,UploadCyjs.vb,49,0,11,38,7,12,1,0,0,1576,1.58 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape.Automation/Cytoscape.Automation.vbproj,v1.vb,94,6,20,68,1,0,2,7,0,3588,3.59 KB
G:/GCModeller/src/interops/visualize/Cytoscape/Cytoscape.Automation/Cytoscape.Automation.vbproj,<project>,249,54,47,148,13,18,5,7,0,8879,8.88 KB
../src/interops/,<root>,56120,12830,7874,35416,770,2336,250,1644,4,2395496,2.40 MB
